id_subsistena;nom_subsistema;din_instante;val_gerhidraulica;val_gertermica;val_gereolica;val_gersolar;val_carga;val_intercambio
SE;SUDESTE/CENTRO-OESTE;2023-01-02 16:00:00;29510.06054687;4011.59204101;7.00000000;972.93103027;41979.28999999;-7477.70700000
S;SUL;2023-01-02 16:00:00;8417.61425781;405.89801025;1127.10900878;1.00000000;13029.54899999;-3077.92800000
NE;NORDESTE;2023-01-02 17:00:00;4957.21093750;679.28698730;7012.15917968;722.35900878;11345.29800000;2025.71800000
N;NORTE;2023-01-02 17:00:00;13336.47070312;1922.46801757;176.22099304;0E-8;6176.39699999;9258.76300000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-02 17:00:00;56735.43000000;6992.12200000;8371.39200000;1306.38900000;72305.62000000;1099.71000000
SE;SUDESTE/CENTRO-OESTE;2023-01-02 17:00:00;30319.15429687;3982.79907226;7.00000000;583.03002929;41586.01300000;-6694.03000000
S;SUL;2023-01-02 17:00:00;8122.59423828;407.56799316;1176.01196289;1.00000000;13197.91299999;-3490.73900000
NE;NORDESTE;2023-01-02 18:00:00;5290.18115234;678.74102783;6999.88916015;109.65599822;11871.36400000;1207.10300000
N;NORTE;2023-01-02 18:00:00;13725.23437500;1914.32495117;236.12800598;0E-8;6158.26000000;9717.42700000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-02 18:00:00;58684.13400000;6962.42800000;8469.26900000;138.23300000;73154.26000000;1099.81000000
SE;SUDESTE/CENTRO-OESTE;2023-01-02 18:00:00;31842.17578125;3964.11889648;7.00000000;27.57699966;42295.00999999;-6454.13899999
S;SUL;2023-01-02 18:00:00;7826.54394531;405.24301147;1226.25195312;1.00000000;12829.62099999;-3370.58199999
NE;NORDESTE;2023-01-02 19:00:00;5771.22119140;678.52502441;8316.77832031;13.33899974;12033.86099999;2746.00200000
N;NORTE;2023-01-02 19:00:00;14906.61132812;1914.37597656;261.22000122;0E-8;6431.03900000;10651.16800000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-02 19:00:00;62118.17400000;6967.98200000;9612.95400000;14.97700000;77614.31000000;1099.78000000
SE;SUDESTE/CENTRO-OESTE;2023-01-02 19:00:00;32167.61523437;3969.22412109;7.00000000;0.63800001;45292.64800000;-9148.17000000
S;SUL;2023-01-02 19:00:00;9272.72558593;405.85699462;1027.95605468;1.00000000;13856.75800000;-3149.21900000
NE;NORDESTE;2023-01-02 20:00:00;5862.11279296;685.15698242;9129.84570312;1.38300001;11920.64999999;3757.84900000
N;NORTE;2023-01-02 20:00:00;14946.53417968;1913.78698730;303.40100097;0E-8;6584.60100000;10579.12099999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-02 20:00:00;62431.09900000;6940.30800000;10203.32000000;2.81200000;78477.77000000;1099.77000000
SE;SUDESTE/CENTRO-OESTE;2023-01-02 20:00:00;32021.62890625;3936.63793945;7.00000000;0.42899999;45280.91699999;-9315.22200000
S;SUL;2023-01-02 20:00:00;9600.82421875;404.72601318;763.07299804;1.00000000;14691.60100000;-3921.97800000
NE;NORDESTE;2023-01-02 21:00:00;5875.82080078;691.97998046;9526.83691406;2.11700010;12418.75299999;3678.00200000
N;NORTE;2023-01-02 21:00:00;14751.74414062;1912.92504882;345.86401367;0E-8;6682.70800000;10327.82499999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-02 21:00:00;61936.69200000;6948.42200000;10498.67600000;3.61300000;78287.62000000;1099.78000000
SE;SUDESTE/CENTRO-OESTE;2023-01-02 21:00:00;31712.38476562;3936.52197265;7.00000000;0.49599999;44391.42299999;-8735.02000000
S;SUL;2023-01-02 21:00:00;9596.74218750;406.99499511;618.97497558;1.00000000;14794.73500000;-4171.02299999
NE;NORDESTE;2023-01-02 22:00:00;5829.89697265;690.54797363;9277.11132812;1.40600001;12474.84300000;3324.11900000
N;NORTE;2023-01-02 22:00:00;14474.60058593;1910.36096191;369.95800781;0E-8;6828.29100000;9926.62899999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-02 22:00:00;59968.16700000;6934.69500000;10206.26700000;2.91300000;76012.22000000;1099.82000000
SE;SUDESTE/CENTRO-OESTE;2023-01-02 22:00:00;30210.18359375;3927.29589843;7.00000000;0.50700002;42243.18799999;-8098.20099999
S;SUL;2023-01-02 22:00:00;9453.48535156;406.48999023;552.19799804;1.00000000;14465.89799999;-4052.72499999
NE;NORDESTE;2023-01-02 23:00:00;5329.27197265;667.30297851;9289.87597656;2.15400004;12172.86800000;3115.73700000
N;NORTE;2023-01-02 23:00:00;13272.00097656;1900.60803222;377.21499633;0E-8;6797.69899999;8752.12500000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-02 23:00:00;56160.26600000;6905.37300000;10155.97100000;3.67300000;72222.84000000;1002.45000000
SE;SUDESTE/CENTRO-OESTE;2023-01-02 23:00:00;28751.78320312;3931.83203125;6.50000000;0.51899999;39662.88499999;-6972.25100000
S;SUL;2023-01-02 23:00:00;8807.20996093;405.63000488;482.38000488;1.00000000;13589.38399999;-3893.16400000
NE;NORDESTE;2023-01-03 00:00:00;4306.59716796;681.89398193;8286.69824218;1.00800001;11746.24499999;1529.95200000
N;NORTE;2023-01-03 00:00:00;12600.94921875;1905.38305664;367.56399536;0E-8;6709.20200000;8164.69400000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-03 00:00:00;53084.21900000;6931.36700000;9041.64500000;2.51600000;68408.49000000;651.26000000
SE;SUDESTE/CENTRO-OESTE;2023-01-03 00:00:00;28205.72265625;3938.98095703;6.00000000;0.50800001;37255.66900000;-5104.45700000
S;SUL;2023-01-03 00:00:00;7970.95019531;405.10900878;381.38299560;1.00000000;12697.37000000;-3938.92800000
NE;NORDESTE;2023-01-03 01:00:00;3642.87500000;688.04498291;7582.39111328;1.66999995;11453.42299999;461.55800000
N;NORTE;2023-01-03 01:00:00;12243.66210937;1991.44201660;347.34500122;0E-8;6574.19299999;8008.25600000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-03 01:00:00;50542.55900000;7023.00100000;8409.13500000;3.17000000;65439.42000000;538.45000000
SE;SUDESTE/CENTRO-OESTE;2023-01-03 01:00:00;27057.51757812;3935.97607421;5.00000000;0.50000000;35435.53899999;-4436.54500000
S;SUL;2023-01-03 01:00:00;7598.50390625;407.53799438;474.39898681;1.00000000;11976.26199999;-3494.82100000
NE;NORDESTE;2023-01-03 02:00:00;3367.44091796;691.00097656;7563.32324218;1.35899996;11226.09700000;397.02699999
N;NORTE;2023-01-03 02:00:00;12128.05957031;1997.56396484;305.55599975;0E-8;6460.67900000;7970.50100000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-03 02:00:00;48499.28300000;7041.93400000;8355.54400000;2.86800000;63361.16000000;538.47000000
SE;SUDESTE/CENTRO-OESTE;2023-01-03 02:00:00;26557.08593750;3940.85888671;5.00000000;0.50900000;34238.59900000;-3735.14500000
S;SUL;2023-01-03 02:00:00;6446.69580078;412.51000976;481.66500854;1.00000000;11435.77999999;-4093.90900000
NE;NORDESTE;2023-01-03 03:00:00;3273.58105468;683.71099853;6870.02783203;1.80700004;11101.07500000;-271.94799999
N;NORTE;2023-01-03 03:00:00;12615.13281250;1997.89404296;330.36099243;0E-8;6336.20000000;8607.18800000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-03 03:00:00;48015.04400000;7042.23400000;7689.34800000;3.30900000;62208.00000000;541.94000000
SE;SUDESTE/CENTRO-OESTE;2023-01-03 03:00:00;26375.32812500;3953.38696289;5.00000000;0.50199997;33620.26799999;-3286.05000000
S;SUL;2023-01-03 03:00:00;5751.00097656;407.24200439;483.95901489;1.00000000;11150.45300000;-4507.25099999
NE;NORDESTE;2023-01-03 04:00:00;3315.18188476;672.59997558;6407.29492187;0.94999998;11009.06499999;-613.03800000
N;NORTE;2023-01-03 04:00:00;13669.00878906;2003.16601562;313.26400756;0E-8;6287.73599999;9697.70300000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-03 04:00:00;48426.31100000;7043.62500000;7133.78300000;2.47000000;62064.19000000;541.99000000
SE;SUDESTE/CENTRO-OESTE;2023-01-03 04:00:00;26624.80859375;3960.47094726;4.00000000;0.51999998;33708.07600000;-3118.27600000
S;SUL;2023-01-03 04:00:00;4817.31103515;407.38800048;409.22399902;1.00000000;11059.31699999;-5424.39400000
NE;NORDESTE;2023-01-03 05:00:00;3289.22705078;672.85101318;6175.74218750;34.52399826;10346.17200000;-173.82800000
N;NORTE;2023-01-03 05:00:00;13855.97265625;2017.81604003;259.45498657;0E-8;6191.95600000;9941.28800000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-03 05:00:00;48060.60600000;7026.82100000;6775.80300000;45.46200000;61366.71000000;541.98000000
SE;SUDESTE/CENTRO-OESTE;2023-01-03 05:00:00;26488.33007812;3926.99804687;4.00000000;9.93799972;33805.43799999;-3376.17199999
S;SUL;2023-01-03 05:00:00;4427.07617187;409.15600585;336.60598754;1.00000000;11023.14400000;-5849.30599999
NE;NORDESTE;2023-01-03 06:00:00;3290.16992187;680.53802490;6066.73876953;621.82800292;9889.79800000;769.47700000
N;NORTE;2023-01-03 06:00:00;13848.12792968;1978.36804199;203.15400695;1.00000000;5869.42400000;10161.22600000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-03 06:00:00;47443.09300000;6995.32500000;6549.48900000;999.00400000;61439.61000000;547.30000000
SE;SUDESTE/CENTRO-OESTE;2023-01-03 06:00:00;26230.28515625;3926.50610351;4.00000000;375.17599487;34591.14599999;-4055.17900000
S;SUL;2023-01-03 06:00:00;4074.51000976;409.91299438;275.59600830;1.00000000;11089.23900000;-6328.22000000
NE;NORDESTE;2023-01-03 07:00:00;3279.10595703;672.05603027;6636.08593750;1577.54394531;10154.24199999;2010.55000000
N;NORTE;2023-01-03 07:00:00;13996.11621093;1798.69702148;213.07400512;2.00000000;5799.24400000;10210.64300000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-03 07:00:00;48773.81300000;6820.94700000;7058.14100000;2528.18400000;64193.03000000;988.05000000
SE;SUDESTE/CENTRO-OESTE;2023-01-03 07:00:00;26556.25976562;3933.69311523;4.00000000;947.64001464;36532.81600000;-5091.22399999
S;SUL;2023-01-03 07:00:00;4942.33203125;416.50100708;204.98100280;1.00000000;11706.73200000;-6141.91800000
NE;NORDESTE;2023-01-03 08:00:00;3263.71704101;663.81500244;7184.33300781;1911.90002441;10541.50900000;2482.25600000
N;NORTE;2023-01-03 08:00:00;14029.10644531;1794.10205078;241.70100402;2.00000000;5954.70399999;10112.20500000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-03 08:00:00;50654.30100000;6828.81100000;7598.62500000;3056.07500000;67089.76000000;1048.05000000
SE;SUDESTE/CENTRO-OESTE;2023-01-03 08:00:00;26958.53125000;3956.30908203;5.00000000;1140.67504882;38362.30900000;-6301.79399999
S;SUL;2023-01-03 08:00:00;6402.94677734;414.58499145;167.59100341;1.50000000;12231.23800000;-5244.61500000
NE;NORDESTE;2023-01-03 09:00:00;3255.31396484;678.80603027;7184.60205078;2514.12109375;10639.06600000;2993.77700000
N;NORTE;2023-01-03 09:00:00;13721.08593750;1831.23095703;196.92599487;3.00000000;5981.14699999;9771.09600000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-03 09:00:00;50923.93200000;6892.90200000;7536.93100000;3804.10000000;68110.94000000;1046.93000000
SE;SUDESTE/CENTRO-OESTE;2023-01-03 09:00:00;27309.72460937;3963.04101562;5.00000000;1283.97900390;39382.24500000;-6820.50000000
S;SUL;2023-01-03 09:00:00;6637.80712890;419.82400512;150.40299987;3.00000000;12108.47799999;-4897.44399999
NE;NORDESTE;2023-01-03 10:00:00;3267.89404296;669.37402343;6821.70605468;2870.75390625;10624.56399999;3005.16399999
N;NORTE;2023-01-03 10:00:00;13432.35546875;1805.64904785;167.55599975;3.00000000;5924.97999999;9483.58000000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-03 10:00:00;51370.33800000;6845.04000000;7135.90400000;4163.32100000;68489.68000000;1024.93000000
SE;SUDESTE/CENTRO-OESTE;2023-01-03 10:00:00;27781.94921875;3957.53295898;5.00000000;1286.56701660;39803.86500000;-6772.81500000
S;SUL;2023-01-03 10:00:00;6888.13916015;412.48400878;141.64199829;3.00000000;12136.26600000;-4691.00100000
NE;NORDESTE;2023-01-03 11:00:00;3254.32202148;660.71899414;6697.35986328;2898.01708984;10517.10899999;2993.30900000
N;NORTE;2023-01-03 11:00:00;13704.66894531;1888.42297363;125.44100189;3.00000000;5865.40900000;9856.12400000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-03 11:00:00;51503.20100000;6928.44700000;6985.31300000;4259.49100000;68654.42000000;1022.03000000
SE;SUDESTE/CENTRO-OESTE;2023-01-03 11:00:00;27986.11914062;3964.65795898;5.00000000;1355.47399902;40022.49099999;-6711.23900000
S;SUL;2023-01-03 11:00:00;6558.08984375;414.64700317;157.51199340;3.00000000;12249.41200000;-5116.16299999
NE;NORDESTE;2023-01-03 12:00:00;3263.09790039;672.30499267;6699.49218750;2785.40698242;10487.25499999;2933.04700000
N;NORTE;2023-01-03 12:00:00;13681.29101562;1989.66198730;253.85600280;3.00000000;5785.60099999;10142.20800000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-03 12:00:00;50572.91700000;7062.08500000;7114.03000000;4324.54600000;67966.74000000;1106.84000000
SE;SUDESTE/CENTRO-OESTE;2023-01-03 12:00:00;28227.45703125;3978.72192382;5.00000000;1533.13903808;39972.91900000;-6228.60100000
S;SUL;2023-01-03 12:00:00;5401.07080078;421.39599609;155.68200683;3.00000000;11720.96000000;-5739.81100000
NE;NORDESTE;2023-01-03 13:00:00;3465.05688476;673.82702636;7277.82519531;2561.59594726;10969.48000000;3008.82500000
N;NORTE;2023-01-03 13:00:00;14178.28125000;1899.32897949;258.80499267;3.00000000;5961.83599999;10377.57900000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-03 13:00:00;52986.97900000;6968.79300000;7715.25700000;4066.94900000;70478.95000000;1259.03000000
SE;SUDESTE/CENTRO-OESTE;2023-01-03 13:00:00;28449.64062500;3979.11596679;6.00000000;1499.35302734;41121.39100000;-7187.28099999
S;SUL;2023-01-03 13:00:00;6894.00000000;416.52099609;172.62699890;3.00000000;12426.24199999;-4940.09399999
NE;NORDESTE;2023-01-03 14:00:00;3841.54199218;672.58599853;7265.01806640;2014.18994140;11547.54100000;2245.79500000
N;NORTE;2023-01-03 14:00:00;14790.93652343;1891.36499023;213.05999755;2.00000000;6328.54900000;10568.81299999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-03 14:00:00;56466.60700000;6961.03200000;7717.91800000;3193.52300000;73088.40000000;1250.69000000
SE;SUDESTE/CENTRO-OESTE;2023-01-03 14:00:00;29913.92578125;3982.95507812;6.00000000;1175.33300781;42101.28400000;-7023.07100000
S;SUL;2023-01-03 14:00:00;7920.20312500;414.12600708;233.83999633;2.00000000;13111.02099999;-4540.85200000
NE;NORDESTE;2023-01-03 15:00:00;4232.98095703;666.17297363;7103.72802734;1294.55798339;11864.14699999;1433.29299999
N;NORTE;2023-01-03 15:00:00;15041.66601562;1983.29101562;211.99000549;2.00000000;6428.13400000;10810.81299999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-03 15:00:00;59503.97700000;6991.98600000;7619.21500000;2200.82000000;75065.06000000;1250.94000000
SE;SUDESTE/CENTRO-OESTE;2023-01-03 15:00:00;30642.36328125;3924.71508789;6.50000000;903.26202392;43270.62999999;-7793.79000000
S;SUL;2023-01-03 15:00:00;9586.96679687;417.80700683;296.99700927;1.00000000;13502.15199999;-3199.38100000
NE;NORDESTE;2023-01-03 16:00:00;4842.50097656;670.18103027;7773.09277343;818.17102050;12014.66800000;2089.27799999
N;NORTE;2023-01-03 16:00:00;14892.24414062;2120.36303710;197.25300598;1.00000000;6421.07900000;10789.78099999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-03 16:00:00;60690.16400000;7117.36700000;8378.83600000;1562.80800000;76491.93000000;1257.24000000
SE;SUDESTE/CENTRO-OESTE;2023-01-03 16:00:00;31512.69531250;3909.74096679;7.00000000;742.63702392;43966.14900000;-7794.07500000
S;SUL;2023-01-03 16:00:00;9442.72265625;417.08200073;401.48999023;1.00000000;14090.03800000;-3827.74300000
NE;NORDESTE;2023-01-03 17:00:00;4850.85400390;673.71197509;8757.65136718;256.33599853;11612.99700000;2925.55600000
N;NORTE;2023-01-03 17:00:00;13988.29003906;2213.47192382;297.79000854;0E-8;6326.85400000;10172.69800000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-03 17:00:00;58748.76800000;7217.30400000;9682.95300000;732.56500000;75117.68000000;1263.91000000
SE;SUDESTE/CENTRO-OESTE;2023-01-03 17:00:00;32184.18359375;3909.35888671;7.00000000;475.22900390;43135.51000000;-6559.73800000
S;SUL;2023-01-03 17:00:00;7725.43994140;420.76098632;620.51202392;1.00000000;14042.31700000;-5274.60399999
NE;NORDESTE;2023-01-03 18:00:00;5063.92187500;668.65100097;9530.25097656;120.96800231;12252.24600000;3131.54600000
N;NORTE;2023-01-03 18:00:00;13878.19335937;2227.20800781;362.45599365;0E-8;6271.70100000;10196.15599999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-03 18:00:00;58987.50600000;7211.97800000;10623.02000000;195.25400000;75753.74000000;1264.02000000
SE;SUDESTE/CENTRO-OESTE;2023-01-03 18:00:00;32845.87890625;3897.39208984;7.00000000;73.28600311;43757.85200000;-6934.29599999
S;SUL;2023-01-03 18:00:00;7199.51318359;418.72698974;723.31298828;1.00000000;13471.93700000;-5129.38400000
NE;NORDESTE;2023-01-03 19:00:00;5540.41015625;664.36499023;9629.48144531;99.62100219;12339.71599999;3594.16100000
N;NORTE;2023-01-03 19:00:00;13846.58691406;2230.20703125;370.50601196;0E-8;6510.50899999;9936.79099999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-03 19:00:00;63233.72200000;7196.78500000;10498.33200000;115.56800000;79780.53000000;1263.88000000
SE;SUDESTE/CENTRO-OESTE;2023-01-03 19:00:00;34466.82031250;3884.18505859;7.00000000;14.94699954;46775.58900000;-8402.63500000
S;SUL;2023-01-03 19:00:00;9379.90332031;418.02801513;491.34500122;1.00000000;14154.71200000;-3864.43600000
NE;NORDESTE;2023-01-03 20:00:00;5654.92480468;670.89202880;9226.41406250;1.94099998;12149.15200000;3405.02000000
N;NORTE;2023-01-03 20:00:00;13875.72851562;2230.35205078;353.90200805;0E-8;6610.09199999;9849.89100000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-03 20:00:00;63892.72500000;7207.61100000;10099.98600000;17.50600000;79953.91000000;1263.92000000
SE;SUDESTE/CENTRO-OESTE;2023-01-03 20:00:00;34265.10156250;3893.31909179;7.00000000;14.56499958;46907.28700000;-8727.30300000
S;SUL;2023-01-03 20:00:00;10096.97070312;413.04800415;512.66998291;1.00000000;14287.38200000;-3263.69300000
NE;NORDESTE;2023-01-03 21:00:00;5649.41113281;670.96099853;8872.85839843;2.26699995;12477.61200000;2717.88499999
N;NORTE;2023-01-03 21:00:00;14200.71289062;2233.33007812;384.96798706;0E-8;6745.11299999;10073.89799999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-03 21:00:00;63519.36200000;7219.27400000;9866.49500000;17.83500000;79358.92000000;1264.05000000
SE;SUDESTE/CENTRO-OESTE;2023-01-03 21:00:00;33662.27343750;3900.31396484;7.00000000;14.56799983;46000.19500000;-8416.03800000
S;SUL;2023-01-03 21:00:00;10006.96289062;414.66900634;601.66900634;1.00000000;14135.99699999;-3111.69600000
NE;NORDESTE;2023-01-03 22:00:00;5630.78076171;647.81500244;8463.41308593;2.09599995;12460.89599999;2283.20899999
N;NORTE;2023-01-03 22:00:00;14564.10644531;2237.96289062;390.36401367;0E-8;6849.29400000;10343.13899999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-03 22:00:00;61370.35400000;7195.43800000;9596.61100000;17.68700000;76894.39000000;1285.70000000
SE;SUDESTE/CENTRO-OESTE;2023-01-03 22:00:00;32105.15820312;3894.29907226;7.00000000;14.59099960;43938.84099999;-7917.79299999
S;SUL;2023-01-03 22:00:00;9070.30859375;415.36099243;735.83398437;1.00000000;13645.36099999;-3422.85700000
NE;NORDESTE;2023-01-03 23:00:00;5166.69384765;647.04797363;8079.37109375;1.83099997;12146.30699999;1748.63700000
N;NORTE;2023-01-03 23:00:00;14339.41210937;2247.02099609;387.69299316;0E-8;6873.45700000;10100.66900000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-03 23:00:00;57721.60500000;7190.20100000;9202.25400000;17.36000000;73031.51000000;1099.91000000
SE;SUDESTE/CENTRO-OESTE;2023-01-03 23:00:00;29934.73632812;3884.66210937;6.50000000;14.52900028;41278.71000000;-7438.28200000
S;SUL;2023-01-03 23:00:00;8280.76171875;411.47000122;728.69000244;1.00000000;12733.03599999;-3311.11400000
NE;NORDESTE;2023-01-04 00:00:00;4210.71582031;687.19396972;8013.70605468;1.54799997;11770.94300000;1142.22100000
N;NORTE;2023-01-04 00:00:00;13839.82226562;2251.78710937;389.16101074;0E-8;6732.77900000;9747.99100000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-04 00:00:00;53337.80200000;7248.20400000;9130.83000000;17.10200000;69117.60000000;616.34000000
SE;SUDESTE/CENTRO-OESTE;2023-01-04 00:00:00;28200.51562500;3896.62109375;6.00000000;14.55399990;38789.86500000;-6672.17400000
S;SUL;2023-01-04 00:00:00;7086.74804687;412.60198974;721.96301269;1.00000000;11824.01500000;-3601.70199999
NE;NORDESTE;2023-01-04 01:00:00;3596.15795898;691.59698486;7542.72314453;2.05999994;11403.18200000;429.35599999
N;NORTE;2023-01-04 01:00:00;13572.85937500;2253.43603515;352.20999145;0E-8;6590.32499999;9588.18000000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-04 01:00:00;50929.29100000;7284.16900000;8554.08400000;17.63100000;66243.18000000;542.00000000
SE;SUDESTE/CENTRO-OESTE;2023-01-04 01:00:00;27526.07031250;3926.69189453;5.00000000;14.57100009;37007.24699999;-5534.91400000
S;SUL;2023-01-04 01:00:00;6234.20410156;412.44400024;654.15100097;1.00000000;11242.42299999;-3940.62400000
NE;NORDESTE;2023-01-04 02:00:00;3282.34594726;693.24798583;7275.64697265;1.47000002;11192.75800000;59.95299999
N;NORTE;2023-01-04 02:00:00;13111.82714843;2252.80004882;116.38300323;0E-8;6443.27099999;9037.73900000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-04 02:00:00;49547.81600000;7283.53900000;7991.39500000;17.02400000;64297.80000000;541.97000000
SE;SUDESTE/CENTRO-OESTE;2023-01-04 02:00:00;27192.18554687;3927.17211914;5.00000000;14.55399990;35838.51300000;-4699.60200000
S;SUL;2023-01-04 02:00:00;5961.45800781;410.31900024;594.36499023;1.00000000;10823.25899999;-3856.11700000
NE;NORDESTE;2023-01-04 03:00:00;3254.74096679;694.66900634;7558.74511718;1.48800003;11031.64800000;477.99500000
N;NORTE;2023-01-04 03:00:00;12985.99316406;2255.36791992;40.27799987;0E-8;6346.09200000;8935.54700000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-04 03:00:00;48375.48400000;7287.70300000;8125.51600000;17.02000000;63263.77000000;541.95000000
SE;SUDESTE/CENTRO-OESTE;2023-01-04 03:00:00;27133.06640625;3925.14208984;5.00000000;14.53199958;35278.95400000;-4201.21300000
S;SUL;2023-01-04 03:00:00;5001.68310546;412.52398681;521.49298095;1.00000000;10607.07500000;-4670.37500000
NE;NORDESTE;2023-01-04 04:00:00;3257.53295898;694.12402343;7260.20312500;1.49600005;10881.67800000;331.67800000
N;NORTE;2023-01-04 04:00:00;12930.71093750;2256.66796875;44.31200027;0E-8;6234.83100000;8996.85999999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-01-04 04:00:00;48362.06400000;7279.36500000;7798.26800000;17.04000000;62914.72000000;542.01000000
